item_id,item_name,item_type,item_rarity,item_series,item_set,item_intro_chapter,item_intro_season,item_added
Pickaxe_TrickyDino,Dino Bopper,pickaxe,rare,,Dino Star,6,2,2025-04-08T08:41:18Z
Pickaxe_TripleBarker,The Mawblade,pickaxe,rare,,Knight's Bite,6,5,2025-10-09T08:45:50Z
Pickaxe_TroopFactor,Scratchy's Axe,pickaxe,rare,,The Simpsons,6,6,2025-11-22T19:45:21Z
Pickaxe_Troops,Chainsaw Hand,pickaxe,epic,,Knowby Cabin Nightmare,3,4,2022-10-18T23:49:57Z
Pickaxe_TroubleMaker,Reactor Thrasher,pickaxe,uncommon,,Grim Horizon,4,1,2023-02-28T14:39:32Z
Pickaxe_TroutWrist,Nanamantium Claws,pickaxe,marvel,MARVEL SERIES,Peelverine,5,4,2024-08-17T06:38:59Z
Pickaxe_TruckScale,Striped Striker,pickaxe,rare,,Striped Striker,6,2,2025-03-26T15:10:25Z
Pickaxe_TrustFan,Jack's Katana,pickaxe,rare,,Samurai Jack,7,3,2026-07-11T00:00:00Z
Pickaxe_TubeWave_Bass,Deep Groove,pickaxe,rare,,,,,2026-01-09T09:35:34Z
Pickaxe_TuckBeetle_Drum,Platinum Flaming Hi-Hats,pickaxe,icon,Icon Series,Billie Eilish,,,2025-05-13T00:00:00Z
Pickaxe_TulipGlory,Xenotail Slasher,pickaxe,rare,,USCSS Maginot,6,5,2025-10-31T00:00:00Z
Pickaxe_TungStan,Antenna-nator,pickaxe,rare,,Untask'd Courier,4,4,2023-08-25T17:49:31Z
Pickaxe_TurboFueled,Afterburn Guards,pickaxe,rare,,Supernova Academy,6,5,2025-08-07T09:33:19Z
Pickaxe_TurnVortex,Ancient Hunter's Ssang-geum,pickaxe,icon,Icon Series,KPop Demon Hunters,7,1,2026-02-05T15:01:36Z
Pickaxe_TutSoothe,Mummified Selfie Stick,pickaxe,rare,,Bunny Mummy,7,4,2026-09-03T15:24:18Z
Pickaxe_TweakSmirk,Kafka's Sword,pickaxe,gaminglegends,Gaming Legends Series,Honkai: Star Rail,7,1,2026-02-27T00:00:00Z
Pickaxe_TwiceBaked,Decaying Scythe,pickaxe,rare,,My Hero Academia,5,2,2024-05-11T00:00:00Z
Pickaxe_TwilightSpotSpell,2-Ply TP Hammer,pickaxe,icon,Icon Series,Clix,6,2,2025-03-19T10:25:06Z
Pickaxe_TwinkleBot,Cybernetic Hand-Scythes,pickaxe,rare,,Big Star,2,Remix,2024-11-13T10:14:32Z
Pickaxe_UndergroundRebel,The Takedown,pickaxe,uncommon,,Jones's Revenge,5,1,2023-12-04T16:12:17Z
Pickaxe_Underground_Drum,Disruptor Kit,pickaxe,rare,,,,,2025-04-22T00:00:00Z
Pickaxe_UniqueBeetle,Void's Bane,pickaxe,rare,,Singularity Approaching,7,4,2026-08-21T15:01:57Z
Pickaxe_UniqueBeetle_Bass,Maelstrummer,pickaxe,rare,,Singularity Approaching,7,4,2026-08-21T15:01:57Z
Pickaxe_UnluckyRoll,Serrated Demonfang,pickaxe,rare,,Deadly Shogun,6,1,2024-12-01T03:58:22Z
Pickaxe_UpbeatIguana,Sole Slasher,pickaxe,rare,,Three Stripe Squad,5,3,2024-07-23T08:00:00Z
Pickaxe_UrchinQuota_Guitar,MadKat Smirk Axe,pickaxe,icon,Icon Series,El Rubius,,,2025-03-01T00:00:00Z
Pickaxe_UskThump,Dundie,pickaxe,rare,,The Office,7,1,2026-01-23T15:03:51Z
Pickaxe_Vacation_Bass,Pineapple Punch,pickaxe,rare,,Tropicalia,,,2025-04-09T00:00:00Z
Pickaxe_Vacation_Drum,Nana Bash Kit,pickaxe,rare,,Tropicalia,,,2025-04-09T00:00:00Z
Pickaxe_Vacation_Guitar,Guppy Sonic,pickaxe,rare,,Tropicalia,,,2025-05-06T00:00:00Z
Pickaxe_Vacation_Keytar,Stowaway,pickaxe,rare,,Tropicalia,,,2025-04-29T00:00:00Z
Pickaxe_Vacation_Mic,Beach Bum,pickaxe,rare,,Tropicalia,,,2025-04-24T00:00:00Z
Pickaxe_VampireHunter_Galaxy,Starforged Blades,pickaxe,rare,,Space-Touched Serenity,5,3,2024-07-23T17:53:01Z
Pickaxe_VanceGuard,Cosmic Carver,pickaxe,rare,,Cosmic Wayfarer,6,3,2025-05-02T13:15:59Z
Pickaxe_VealCadet,Soul Eater,pickaxe,gaminglegends,Gaming Legends Series,Kingdom Hearts,7,4,2026-09-17T08:00:00Z
Pickaxe_VectorSpark,Megumi's Sword,pickaxe,rare,,Jujutsu Kaisen,4,3,2023-08-08T08:00:00Z
Pickaxe_Veiled,Ava's Ravers,pickaxe,rare,,Underland Nexus,3,4,2022-10-18T23:49:57Z
Pickaxe_VeiledSeer,Arbiter's Blade,pickaxe,rare,,Eternal Arcana,7,1,2026-01-22T14:03:14Z
Pickaxe_VelvetDeskCam,Trusty Two-Way,pickaxe,icon,Icon Series,Shohei Ohtani,6,2,2025-03-11T08:32:47Z
Pickaxe_VelvetDeskFiber,Baseball Batana,pickaxe,icon,Icon Series,Shohei Ohtani,6,2,2025-03-11T08:32:47Z
Pickaxe_Venice,Board Breaker,pickaxe,rare,,Midnight Grind,4,1,2022-12-04T18:22:30Z
Pickaxe_VerTet,Spacebound Carvers,pickaxe,rare,CREW SERIES,Umbra Ex Machina,7,3,2026-07-30T13:11:09Z
Pickaxe_VibrantShell,Helsiebrella,pickaxe,rare,,High Stakes Summer,7,3,2026-06-25T12:03:20Z
Pickaxe_VigorKnackDill,Lucky Clover,pickaxe,icon,Icon Series,Mongraal,7,3,2026-06-26T15:30:37Z
Pickaxe_VigorKnackGolf,The Harvester,pickaxe,icon,Icon Series,Mongraal,7,3,2026-06-26T15:30:37Z
Pickaxe_VileSting,Plasma Cutlasses,pickaxe,rare,,The New Seven,7,2,2026-03-19T06:29:28Z
Pickaxe_VillainessVault,Double Tags,pickaxe,uncommon,,Most Wanted,4,1,2023-02-14T10:24:42Z
Pickaxe_VintageConsole_Keytar,Keytarcade,pickaxe,rare,,,,,2026-01-09T09:35:34Z
Pickaxe_VioletFare,Waveslasher,pickaxe,rare,,Seaward Guardian,6,1,2024-12-18T12:19:13Z
PIckaxe_Virtuous,Plumed Talon,pickaxe,uncommon,,Memento Mori,4,1,2022-12-13T10:43:37Z
Pickaxe_VitalInventor,Bash-o-saurus,pickaxe,epic,,True Explorers,5,1,2023-12-04T16:12:17Z
Pickaxe_VitalInventorBlock,Llemmie,pickaxe,epic,,True Explorers,7,3,2023-12-07T17:39:21Z
Pickaxe_VitalPsych,Plasmacore Claws,pickaxe,epic,,Chaos Artist,4,2,2023-03-12T08:46:29Z
Pickaxe_VividSplash,Soft Roller,pickaxe,rare,,Perfect Hue,6,5,2025-10-09T08:45:50Z
Pickaxe_VividSplash_DrumStick,Glimmering Heart,pickaxe,rare,,Perfect Hue,6,5,2025-10-09T08:45:50Z
Pickaxe_VoidRedemption,Secret Scimitars,pickaxe,rare,,The Underground,5,1,2023-12-04T16:12:17Z
Pickaxe_VoidSpray,Revolutionary Blade,pickaxe,rare,,Underground Rivalry,7,2,2026-03-19T06:29:28Z
Pickaxe_VoltaicHuntress,Spirit Glitcher,pickaxe,epic,CREW SERIES,Eternal Eye,5,2,2024-04-23T08:26:50Z
Pickaxe_VouchTrig,Maximum Glove,pickaxe,rare,,Regular Show,7,1,2026-01-31T00:00:00Z
Pickaxe_VowelSleep,Kryptonite Sword,pickaxe,dc,DC SERIES,Supergirl,7,3,2026-06-25T12:03:20Z
Pickaxe_VoyagerCuboid,Chaos Cutlasses,pickaxe,rare,,Voyager's Chaos,7,3,2026-06-06T03:03:15Z
Pickaxe_VoyagerCuboid_Guitar,Frets of Chaos,pickaxe,rare,,Voyager's Chaos,7,3,2026-06-06T03:03:15Z
Pickaxe_WackyGuy_Bass,Dreamin',pickaxe,rare,,,,,2026-02-05T15:01:36Z
Pickaxe_Wafer_Keytar,Mochamint Melodic,pickaxe,rare,,,,,2025-01-14T09:00:00Z
Pickaxe_WaltzScout,Yuki's Vengeance Axes,pickaxe,rare,,O-Ren's Assassins,7,1,2025-12-05T00:44:35Z
Pickaxe_WaningCacti,Destiny's Embrace,pickaxe,gaminglegends,Gaming Legends Series,Kingdom Hearts,7,4,2026-09-17T08:00:00Z
Pickaxe_WarmShadeWagon,Axe-lifier,pickaxe,icon,Icon Series,Shaquille O'Neal,5,4,2024-10-03T14:29:29Z
Pickaxe_WarmShadeWeasel,Shaq Attackers,pickaxe,icon,Icon Series,Shaquille O'Neal,5,4,2024-10-03T14:29:29Z
Pickaxe_WartyBrine,Jar Buster,pickaxe,rare,,Bad to the Brine,6,2,2025-02-21T12:17:00Z
Pickaxe_WaterMolecules,Icecaller's Edge,pickaxe,uncommon,,Dominion's Dusk,5,1,2023-12-07T17:39:21Z
Pickaxe_WaveTrail,Dragonscale Daggers,pickaxe,rare,,Thunder's Call,6,2,2025-02-21T12:17:00Z
Pickaxe_WavySignalBanjo,Drago Sword,pickaxe,rare,,Dino Thunder,7,1,2026-02-20T00:00:00Z
Pickaxe_WavySignalBeef,Brachio Staff,pickaxe,rare,,Dino Thunder,7,1,2026-02-20T00:00:00Z
Pickaxe_WaywardRebel,Tape Decker,pickaxe,rare,,Tapedeck Thrasher,5,1,2024-02-22T11:00:40Z
Pickaxe_WayWardRebelFNCS,FNCS Tape Decker,pickaxe,rare,,FNCS,6,2,2025-04-08T08:41:18Z
Pickaxe_WealthLambFate,Crystal Smasher,pickaxe,dc,DC SERIES,Superman,6,4,2025-06-18T09:06:01Z
Pickaxe_WeaveHarbor,Eh Crown,pickaxe,icon,Icon Series,Nick Eh 30,5,3,2024-06-15T20:50:31Z
Pickaxe_WidePlane,Yoda's Cane,pickaxe,starwars,Star Wars Series,Original Trilogy,5,2,2024-05-03T08:00:00Z
Pickaxe_WidePlane_Drum,Endorian Drum Kit,pickaxe,starwars,Star Wars Series,Original Trilogy,,,2025-05-07T00:00:00Z
Pickaxe_WidePlane_Guitar,Seven-string Hallikset,pickaxe,starwars,Star Wars Series,Original Trilogy,,,2025-05-07T00:00:00Z
Pickaxe_WidePlane_Keytar,Nalargon Keytar,pickaxe,starwars,Star Wars Series,Original Trilogy,,,2025-05-07T00:00:00Z
Pickaxe_WingBath,Vibrodagger & Personal Shield,pickaxe,starwars,Star Wars Series,Champions of Mandalore,6,3,2025-05-21T15:31:36Z
Pickaxe_WingedEye,Demon Slashers,pickaxe,rare,,Hexed & Haunted,6,4,2025-07-29T08:28:45Z
Pickaxe_WingedMedieval,Knight's Treachery,pickaxe,uncommon,,,4,OG,2023-11-03T09:12:39Z
Pickaxe_Winterfest1,Snowglobe Smasher,pickaxe,rare,,,5,1,2023-12-07T17:39:21Z
Pickaxe_Winterfest_Bass,Deep Thunder,pickaxe,rare,,,,,2025-03-03T00:00:00Z
Pickaxe_Winterfest_Guitar,Ageless Guitar,pickaxe,rare,,,,,2025-02-11T00:00:00Z
Pickaxe_WinterHunterFNCS,Eyes of Victory,pickaxe,uncommon,,FNCS,4,2,2023-05-04T13:07:15Z
Pickaxe_Wired_Bass,Roadhouse Neon,pickaxe,rare,,,,,2025-02-07T00:00:00Z
Pickaxe_WiryPerk,O-M-Gloves!,pickaxe,rare,,eXter-Mae-nator,6,5,2025-08-07T09:33:19Z
Pickaxe_WiseBarn,Talon of Night,pickaxe,rare,,I Cast Fire-Feather,6,6,2025-11-11T09:37:13Z
Pickaxe_WolfHunter,NITE Unit Tac Axe,pickaxe,rare,,NITE Battalion,6,5,2025-08-07T09:33:19Z
Pickaxe_WordUnity,Mana Orbs,pickaxe,rare,,Ben 10,7,2,2026-04-23T13:00:57Z
Pickaxe_WormChalk,Idle Transfiguration Blade,pickaxe,rare,,Jujutsu Kaisen,6,1,2025-02-08T00:00:00Z
Pickaxe_WrenchPeel,Peely Tools,pickaxe,rare,,NaNa Garage,6,6,2025-11-02T20:05:32Z
Pickaxe_Wrench_Bass,Big Lug,pickaxe,rare,,,,,2025-03-03T00:00:00Z
Pickaxe_YamPowder,Freezing Round Axes,pickaxe,rare,,Kaiju No. 8,6,1,2025-01-25T00:00:00Z
Pickaxe_YogaPatio,Trunks' Sword,pickaxe,rare,,Dragon Ball,5,3,2024-08-10T00:00:00Z
Pickaxe_YokeQuick,The Briefcase,pickaxe,rare,,Wallace Organization,7,1,2025-12-31T00:00:00Z
Pickaxe_YuzuCrank,Ares' Staff,pickaxe,rare,,TRON: Ares,6,5,2025-10-06T16:26:08Z
Pickaxe_YuzuCrankTide,Dillinger Disc,pickaxe,rare,,TRON: Ares,6,5,2025-10-06T16:26:08Z
Pickaxe_ZebraScramble_Bacon,The Scratcher,pickaxe,rare,,Family Guy,5,1,2023-12-04T16:12:17Z
Pickaxe_ZenCrash,Stunt Chucks,pickaxe,rare,,Stunt Master,7,1,2025-11-29T20:57:37Z
Pickaxe_ZirconSweep,Nomad's Spear,pickaxe,epic,,Luminary Rebel,4,3,2023-06-12T21:47:52Z
PreSeasonGlider,Rainbow Glider,glider,common,,,,,2019-11-20T12:50:59Z
PreSeasonGlider_Elite,Rainbow Glider Elite,glider,common,,,,,2019-11-20T12:50:59Z
Shoes_AbyssBlot,Squiddy Steppers,shoe,uncommon,,,7,1,2026-01-10T00:21:38Z
Shoes_AlignLapelLump,adidas XLG Squid 'Ink',shoe,uncommon,,adidas Shoes,7,2,2026-04-18T00:00:00Z
Shoes_AlignLapelThought,adidas XLG Squid 'Solar Orange',shoe,uncommon,,adidas Shoes,7,2,2026-04-18T00:00:00Z
Shoes_AloofAtomPond,Nike Air Max 95 OG 'Neon',shoe,uncommon,,NIKE Shoes,6,2,2025-03-25T17:24:52Z
Shoes_AloofAtomPuddle,Air Jordan 6 'Carmine',shoe,uncommon,,Jordan Shoes,6,2,2025-03-25T17:24:52Z
Shoes_AmberVine,Patch Patrollers,shoe,uncommon,,,6,5,2025-10-11T00:24:36Z
Shoes_AmbleSpudGrill,Crocs Classic Cozzzy Slipper 'Buffalo Check',shoe,uncommon,,Crocs Shoes,6,6,2025-11-02T00:00:00Z
Shoes_AmbleSpudSear,Crocs Classic Clog 'Varsity Red',shoe,uncommon,,Crocs Shoes,6,6,2025-11-02T00:00:00Z
Shoes_AntlerShade,Moosey Slippies,shoe,uncommon,,,7,2,2026-03-19T08:00:57Z
Shoes_AthenianMarble,Statuesque Stompers,shoe,uncommon,,,7,2,2026-04-01T08:41:08Z
Shoes_AtlasBrightAttire,Air Jordan 1 1985 'Royal',shoe,uncommon,,Jordan Shoes,7,3,2026-06-27T00:00:00Z
Shoes_AtlasBrightMacho,Nike Dunk Hi 'Pink Prime',shoe,uncommon,,NIKE Shoes,7,3,2026-06-27T00:00:00Z
Shoes_AtlasBrightShield,Nike Cortez 'Hydrogen Blue',shoe,uncommon,,NIKE Shoes,7,3,2026-06-27T00:00:00Z
Shoes_BadgeAgaveRun,Nike Dunk Low 'Abominable Snowman',shoe,uncommon,,NIKE Shoes,7,1,2026-01-24T00:00:00Z
Shoes_BalletChockCondor,Nike AVA Rover 'Explore',shoe,uncommon,,NIKE Shoes,6,5,2025-08-09T00:00:00Z
Shoes_BalletChockDodo,Air Jordan 1 Retro OG 'Shattered Backboard',shoe,uncommon,,Jordan Shoes,6,5,2025-08-09T00:00:00Z
Shoes_BalletChockEmu,Nike Air Force 3 Nigo 'White',shoe,uncommon,,NIKE Shoes,6,5,2025-08-09T01:19:33Z
Shoes_BalletChockMoa,Nike Air Force 1 World tour 'Las Vegas',shoe,uncommon,,NIKE Shoes,6,5,2025-08-09T01:19:33Z
Shoes_BalletChockOstrich,Air Jordan 4 Retro OG 'Bred',shoe,uncommon,,Jordan Shoes,6,5,2025-09-10T11:24:45Z
Shoes_BananaFlare,X-Ray Peely Bones,shoe,uncommon,,,6,5,2025-10-11T00:24:36Z
Shoes_BarkBanquet,Hawdawgs,shoe,uncommon,,,6,5,2025-10-04T03:58:20Z
Shoes_BarnCourt,Chicken Chonkers,shoe,uncommon,,,6,4,2025-06-08T00:19:13Z
Shoes_BaseCruxRisk,Vans x Durrr Burger Authentic Hi,shoe,uncommon,,Vans Shoes,7,2,2026-03-19T08:00:57Z
Shoes_BaseCruxTitle,Vans Authentic 'Checkerboard Blue/White',shoe,uncommon,,Vans Shoes,7,2,2026-03-19T08:00:57Z
Shoes_BasisAdaptGlare,Converse Chuck 70 Canvas 'Black',shoe,uncommon,,Converse Shoes,7,2,2026-04-30T13:00:51Z
Shoes_BeachClaw,Lionpaw Sandals,shoe,uncommon,,,7,1,2025-12-02T06:46:00Z
Shoes_BetaThrewFocus,Nike Air More Uptempo 'Varsity Red/White',shoe,uncommon,,NIKE Shoes,7,2,2026-05-16T00:00:00Z
Shoes_BetaThrewGear,Nike Vomero 5 'Slurp',shoe,uncommon,,NIKE Shoes,7,2,2026-05-16T00:00:00Z
Shoes_BetaThrewRegal,Nike Blazer Mid '1972',shoe,uncommon,,NIKE Shoes,7,2,2026-05-16T00:00:00Z
Shoes_BigSquare,8-Bit Retros,shoe,uncommon,,,7,4,2026-08-21T15:01:57Z
Shoes_BiomeHoseWorry,Wildmutt Chompers,shoe,uncommon,,Ben 10,7,2,2026-04-18T00:00:00Z
Shoes_BlazeWise,PUMA Suede XL ‘Jasmine Flower/White’,shoe,uncommon,,PUMA Shoes,7,3,2026-06-27T00:00:00Z
Shoes_BlizzardHide,Polar Patrollers,shoe,uncommon,,,7,1,2026-02-21T00:00:00Z
Shoes_BlossomFoot,Petal Steppers,shoe,uncommon,,,6,6,2025-11-02T20:05:32Z
Shoes_BluffHavocBobble,MSCHF Big Red Boot 'Black',shoe,uncommon,,MSCHF Shoes,6,5,2025-10-04T00:00:00Z
Shoes_BreathTaleCalla,Nike Air Foamposite One 'Galaxy',shoe,uncommon,,NIKE Shoes,2,Remix,2024-11-21T21:02:17Z
Shoes_BreathTaleCrocus,Air Jordan 3 'Black Cement-Gray',shoe,uncommon,,Jordan Shoes,2,Remix,2024-11-21T21:02:17Z
Shoes_BreathTaleFreesia,Air Jordan 4 Retro 'Manila',shoe,uncommon,,Jordan Shoes,2,Remix,2024-11-21T21:02:17Z
Shoes_BreathTaleLinea,Air Jordan 11 'Black/Gym Red',shoe,uncommon,,Jordan Shoes,2,Remix,2024-11-21T21:02:17Z
Shoes_BreathTaleMargot,Air Jordan 3 Retro 'Palomino',shoe,uncommon,,Jordan Shoes,2,Remix,2024-11-21T21:02:17Z
Shoes_BreathTalePeony,Air Jordan 1 High OG 'Black Toe Reimagined',shoe,uncommon,,,2,Remix,2024-11-21T21:02:17Z
Shoes_BreathTalePetunia,Nike Cortez Leather OG,shoe,uncommon,,NIKE Shoes,2,Remix,2024-11-21T21:02:17Z
Shoes_BreathTaleYarrow,Nike Shox R4 'Comet Red',shoe,uncommon,,NIKE Shoes,2,Remix,2024-11-21T21:02:17Z
Shoes_BrineBite,Dillingers,shoe,uncommon,,,6,5,2025-09-20T00:06:09Z
Shoes_BubbleBowl,Water Walkers,shoe,uncommon,,,7,1,2026-02-21T00:00:00Z
Shoes_ButtonMud,Piggy Slippies,shoe,uncommon,,,6,6,2025-11-02T20:05:32Z
Shoes_CascadeNectarBaste,adidas Anthony Edwards 2 Low 'Pink',shoe,uncommon,,adidas Shoes,7,1,2026-02-21T00:00:00Z
Shoes_CattleClogs,Heifer Steppers,shoe,uncommon,,,6,5,2025-08-09T01:19:33Z
Shoes_ChariotGlamPrime,Balenciaga Triple S.2 'Blue/White/Yellow',shoe,uncommon,,,7,2,2026-03-19T08:00:57Z
Shoes_ChasmTrystCare,Air Jordan 1 Low ‘Year Of The Horse’,shoe,uncommon,,Jordan Shoes,7,1,2026-02-07T00:00:02Z
Shoes_ChasmTrystHill,Nike GT Future ‘Galaxy Aura’,shoe,uncommon,,NIKE Shoes,7,1,2026-02-07T00:00:02Z
Shoes_ChasmTrystLoft,Nike Zoom Vomero 5 ‘Black/White’,shoe,uncommon,,NIKE Shoes,7,1,2026-02-07T00:00:02Z
Shoes_ChasmTrystRole,Nike Air Max 90 'Valentines Day',shoe,uncommon,,NIKE Shoes,7,1,2026-02-07T00:00:02Z
Shoes_ChasmTrystWish,Air Jordan 4 Retro 'Metallic Gold',shoe,uncommon,,Jordan Shoes,7,1,2026-03-07T00:00:00Z
Shoes_CheerNiceNod,Air Jordan 11 Retro 'Grand Finale',shoe,uncommon,,Air Jordan Shoes,7,1,2025-12-11T16:07:07Z
Shoes_CheerNiceShrug,Air Jordan 11 Retro 'Gamma Blue',shoe,uncommon,,Air Jordan Shoes,7,1,2025-12-11T16:07:07Z
Shoes_ChimneyScar,Lt. Winter's Command Boots,shoe,uncommon,,,7,1,2025-12-20T01:50:08Z
Shoes_ChoirFrameNet,Air Jordan 1 Retro High OG 'Psychic Blue',shoe,uncommon,,Jordan Shoes,7,2,2026-04-01T08:00:00Z
Shoes_ChoreNoodleBoulder,NikeLab Zoom Tallac Flyknit,shoe,uncommon,,NIKE Shoes,6,2,2025-02-23T00:36:41Z
Shoes_ChoreNoodleCrag,Nike Air Max 1 'Big Head Mode',shoe,uncommon,,NIKE Shoes,6,2,2025-03-23T00:00:00Z
Shoes_ChoreNoodleGraphite,Nike Air Max 1 'Big Head Origins',shoe,uncommon,,NIKE Shoes,6,2,2025-03-23T00:00:00Z
Shoes_ChoreNoodlePebble,Air Jordan 4 Retro SE 'What The',shoe,uncommon,,Jordan Shoes,6,2,2025-02-23T00:00:00Z
Shoes_ChoreNoodleRubble,Air Jordan 1 Retro High OG Defiant ‘Couture’,shoe,uncommon,,Jordan Shoes,6,2,2025-02-23T00:00:00Z
Shoes_ChromeBounce,Lowridin' Wheelies,shoe,uncommon,,,7,1,2025-12-02T00:00:00Z
Shoes_CinnamonTwine,Ginger Runners,shoe,uncommon,,,7,1,2025-12-20T01:50:08Z
Shoes_ClapFrothScrunch,Air Jordan 11 Retro ‘Concord’,shoe,uncommon,,Jordan Shoes,6,6,2025-11-02T20:05:32Z
Shoes_ClapFrothSmush,Nike Air Force 1 Mid '07 'Flax',shoe,uncommon,,NIKE Shoes,6,6,2025-11-02T20:05:32Z
Shoes_ClerkDiffer,Crocs Roy ‘Chrome’,shoe,uncommon,,Crocs Shoes,7,3,2026-06-06T12:51:15Z
Shoes_CleverBite,Chomp Stompers,shoe,uncommon,,,2,Remix,2024-11-21T21:02:17Z
Shoes_ClinicRaiseBarge,Crocs Classic Marbled Clog 'Tinted Glass',shoe,uncommon,,Crocs Shoes,6,5,2025-08-09T01:19:33Z
Shoes_ClinicRaiseFloat,Crocs Classic Rubber Ducky Clog,shoe,uncommon,,Crocs Shoes,6,5,2025-08-09T01:19:33Z
Shoes_CobaltWanderTerm,Crocs Classic Valentine's Day Clog 'Pink Milk',shoe,uncommon,,Crocs Shoes,7,1,2026-02-07T00:00:02Z
Shoes_CobaltWanderTown,Crocs Classic Glitter Clog 'Black',shoe,uncommon,,Crocs Shoes,7,1,2026-02-07T00:00:02Z
Shoes_CoinCoachLaw,adidas Anthony Edwards 2 Low 'Acid Orange',shoe,uncommon,,adidas Shoes,7,1,2026-01-10T00:21:38Z
Shoes_CoinCoachTax,adidas Superstar OG 'Black',shoe,uncommon,,adidas Shoes,7,1,2026-01-10T00:00:00Z
Shoes_CometNova,adidas Samba OG ‘Burgundy’,shoe,uncommon,,adidas Shoes,7,3,2026-07-16T08:32:04Z
Shoes_ConfettiWagon,Llama Lloafers,shoe,uncommon,,,6,5,2025-09-10T11:24:45Z
Shoes_Cosmictrelliswand,Morgana Slippers,shoe,gaminglegends,Gaming Legends Series,Set_01,7,4,2026-09-17T16:17:14Z
Shoes_CrackCrispSlush,Air Jordan 4 Retro OG 'UNDEFEATED',shoe,uncommon,,Air Jordan Shoes,7,1,2025-12-02T06:46:00Z
Shoes_CrackCrispTundra,Nike Air Max 95 'Ugly Christmas Sweater',shoe,uncommon,,NIKE Shoes,7,1,2025-12-02T06:46:00Z
Shoes_CrimsonSolace,Bobom Beachies,shoe,uncommon,,High Stakes Summer,7,3,2026-06-27T00:00:00Z
Shoes_DaintyFoilDrip,adidas Ultraboost 1.0 x Fortnite 'Peely',shoe,uncommon,,adidas Shoes,6,2,2025-03-02T00:00:00Z
Shoes_DaintyFoilUnagi,adidas Ultraboost 1.0 x Fortnite 'Fishstick',shoe,uncommon,,adidas Shoes,6,2,2025-03-02T00:00:00Z
Shoes_DareBergAdmit,Nike Cryoshot Mercurial Vapor R9,shoe,uncommon,,NIKE Shoes,7,3,2026-07-16T08:32:04Z
Shoes_DareBergAdorn,Nike Air Force 1 'Galaxy',shoe,uncommon,,NIKE Shoes,7,3,2026-07-16T08:32:04Z
Shoes_DarkThief,Midnight Spikes,shoe,uncommon,,,7,4,2026-08-23T11:46:51Z
Shoes_DentistBind,Converse Chuck Taylor ‘Golden Palm’,shoe,uncommon,,Converse Shoes,7,3,2026-06-06T12:51:15Z
Shoes_DevilDash,Crimson Hooves,shoe,uncommon,,,6,5,2025-10-11T00:24:36Z
Shoes_DigitDunks,Sinister's Steppers,shoe,uncommon,,,7,2,2026-03-19T08:00:57Z
Shoes_DinkySplit,NaNa Slippies,shoe,uncommon,,,6,1,2025-01-19T00:00:00Z
Shoes_DoeViking,Converse Chuck Taylor ‘Stars’,shoe,uncommon,,Converse Shoes,7,3,2026-06-27T00:00:00Z
Shoes_DoodleJay,Syndicators,shoe,uncommon,,,6,5,2025-08-30T02:58:19Z
Shoes_DragonBulbBlush,F50 Messi Prestig10,shoe,uncommon,,adidas Shoes,6,4,2025-06-20T00:00:00Z
Shoes_DragonBulbRouge,adidas F50 Limited Collection,shoe,uncommon,,adidas Shoes,6,4,2025-06-20T00:00:00Z
Shoes_DraughtWhetNerve,Nike SB Dunk High 'Skunk',shoe,uncommon,,NIKE Shoes,7,2,2026-04-18T00:00:00Z
Shoes_DraughtWhetPan,Nike Shox TL 'Red Strobe',shoe,uncommon,,NIKE Shoes,7,2,2026-04-18T00:00:00Z
Shoes_DraughtWhetRazz,Nike Air Force 1 'Yellow Gummi',shoe,uncommon,,NIKE Shoes,7,2,2026-04-18T00:00:00Z
Shoes_DraughtWhetReap,Air Jordan 13 Retro 'True Red',shoe,uncommon,,Jordan Shoes,7,2,2026-04-18T00:00:00Z
Shoes_DripUrgeEllipse,Air Jordan 10 Retro OG ‘Shadow’,shoe,uncommon,,Jordan Shoes,6,6,2025-11-14T14:44:13Z
Shoes_DripUrgeLobe,Nike Shox R4 'Black/Gold',shoe,uncommon,,NIKE Shoes,6,6,2025-11-14T14:44:13Z
Shoes_DripUrgeOblong,Nike Air DT Max ’96 'Black/White',shoe,uncommon,,NIKE Shoes,6,6,2025-11-14T14:44:13Z
Shoes_DripUrgeOval,Nike G.T. Cut 3 'Washed Coral/Dusty Cactus',shoe,uncommon,,NIKE Shoes,6,6,2025-11-14T14:44:13Z
Shoes_ElbowGroutShy,Air Jordan 5 Retro 'Wolf Grey',shoe,uncommon,,Jordan Shoes,7,4,2026-09-17T16:17:14Z
Shoes_ElbowGroutYin,Nike Dunk Hi 'Black Panda',shoe,uncommon,,NIKE Shoes,7,4,2026-09-17T16:17:14Z
Shoes_ElectronFunk,Waveform Walkers,shoe,uncommon,,,6,5,2025-09-20T00:06:09Z
Shoes_EnergyBuryCayenne,adidas Ultraboost 1.0 x Fortnite 'Victory Crown Black',shoe,uncommon,,adidas Shoes,6,2,2025-03-02T00:00:00Z
Shoes_EnergyBuryChili,adidas Ultraboost 1.0 x Fortnite 'Battlebus',shoe,uncommon,,adidas Shoes,6,2,2025-03-02T00:00:00Z
Shoes_EnergyBuryFresno,adidas adizero Evo SL ‘Black/Lucid Lemon’,shoe,uncommon,,adidas Shoes,6,2,2025-03-02T00:00:00Z
